0,0,410,2690,5390,3840,2800,4020,3020,3690,6670,9900,8600,13180,13700,16170,16700,14890,15730,18290,23600,25710,20910,23330,23220,17080,11730,10460,11580,15590,23300,27770,19620,11480,8240,8100,6990,4810,3860,2290,2530,2070,1830,1480,1330,1030,1100,1260,1470,960,1050,1250,1220
0,0,920,2720,7080,1540,790,3090,2620,3650,8400,9730,8130,11310,10290,12570,13800,10770,13960,16800,22640,23880,21440,20210,13590,11040,8260,7720,7800,16510,23950,23200,16550,10830,8810,6730,5020,3280,2990,1830,1580,1470,1370,1280,1020,940,850,1060,1230,900,970,1030,930
0,0,340,3270,6150,4050,4430,3330,2230,3330,5300,5860,5870,8800,7160,8230,11330,9680,9450,14660,16560,15330,13920,8600,6450,5040,4160,4630,5220,8870,13470,12020,8470,5710,4850,3610,3180,2140,1550,1060,880,830,860,730,640,560,490,720,720,550,510,640,670
0,0,180,1000,2370,2200,1750,1200,300,520,2300,3250,2410,4290,5370,3700,4410,3370,2320,3020,4160,3760,4470,4530,4660,3680,2340,2140,2390,3620,5770,5750,4300,3490,2750,2310,1920,1470,1230,780,630,640,510,440,430,360,300,450,450,470,500,550,500
0,0,310,610,1220,1900,1000,520,680,440,2280,3780,1730,4590,5010,3870,4530,2750,3070,3250,4680,4030,3940,4440,3780,2500,1900,1940,2070,3670,4740,5420,4300,3360,2320,1840,1500,1070,990,550,570,550,420,370,370,340,360,460,530,630,590,520,420
0,60,2160,9750,15310,13810,5180,2660,6070,12970,36240,37150,28000,27200,32260,29940,29250,34290,26620,29070,40290,37680,21550,21910,19170,14600,10960,13250,16100,25440,39270,39090,28650,20350,16230,12670,12040,8550,7170,4700,4530,4440,3900,3230,2680,2570,2480,2860,3040,3040,3210,3470,3260
0,0,250,1540,2720,3480,3380,2150,2210,3670,6270,6280,5980,7670,7380,7850,8750,8710,8870,10650,12560,11720,10070,8950,6300,5220,3720,4200,5190,8100,11700,12120,10100,6530,5270,4270,4020,2640,2260,1290,1180,1070,960,890,710,640,610,830,1010,710,810,1000,800
0,0,620,1680,3770,2260,1420,1850,1050,1920,4130,5350,4130,8030,6590,7150,7850,7460,7870,8830,10960,10190,9590,8510,7460,6160,5570,4500,3220,4780,7890,13650,10760,4980,2730,2250,2480,1850,1550,770,710,670,630,570,540,400,410,420,540,480,430,570,480
0,0,580,1570,1860,1920,490,310,560,790,1870,3000,2280,3700,4050,5450,5590,4180,3130,3890,4770,5450,3990,4230,3520,3180,2260,1680,1780,3530,4770,5370,5350,3400,2610,1610,1370,900,830,520,420,450,390,340,320,290,260,300,380,350,400,500,420
0,0,320,1390,5240,2200,1590,2600,820,1240,4090,6410,6310,8240,6470,6840,9390,8870,9630,11750,12290,12850,10780,8560,5660,5460,4450,4040,4690,7950,10720,13280,9260,6230,3890,3200,2430,1930,1450,1020,1210,850,790,720,550,550,480,630,700,680,600,600,610
0,0,480,2130,3700,3840,2710,2490,2060,2350,5410,7350,5920,9980,9470,9730,11380,11030,11430,11160,11160,13220,11330,11920,10940,8220,5720,5460,5330,7530,12150,14480,12540,7930,5220,3920,3410,2370,1970,1360,1250,1170,1150,950,800,730,610,760,940,780,810,1150,990
0,0,280,1820,3780,6400,2410,2020,2010,1180,2230,4870,6090,7900,8330,8650,10450,9210,8490,8870,6300,9360,10840,10930,6710,5000,3330,3460,3240,4250,9290,10980,9550,5860,3880,2800,2640,1840,1640,840,720,680,610,600,440,430,450,520,560,490,460,540,550
0,30,700,6300,25630,15160,11220,15010,7330,9570,25780,37770,33270,51300,55230,50470,51360,42770,51210,47100,65370,66600,51250,58750,46290,39460,27330,27870,29900,48800,69820,70750,54860,42250,33110,26360,23410,18540,14400,8780,8890,7210,6880,6170,5100,4730,4390,5420,5850,5570,5830,6490,6180
0,10,1640,7530,7770,4440,5030,5130,3040,4550,11060,13300,11560,16590,15610,19290,20530,19510,23550,22630,29510,21610,22170,32410,27020,19710,15440,12060,13650,17990,24190,30390,23090,15390,10870,7270,5850,3460,3040,2250,1970,1700,1600,1400,1150,970,990,1330,1440,1200,1140,1340,1390
0,0,180,970,2870,2720,1660,1120,470,770,1970,2180,2180,4870,5200,4190,5240,3710,2810,4860,6640,6380,6610,5980,3000,3120,1710,1780,1890,3760,6110,5890,4130,2580,2120,1310,1190,830,650,430,410,310,300,210,200,200,190,240,280,210,220,260,270
0,0,760,2230,5020,4760,2480,3130,1770,1730,3560,5160,4370,7720,7950,10480,10960,10210,10250,12210,9810,12610,12160,12920,13350,9870,9510,7480,5620,6360,7690,12090,13270,12940,7870,4660,3180,1970,1860,1080,940,860,780,760,640,530,360,550,720,610,600,690,610
0,0,1170,3260,9980,9810,4950,4700,4250,5390,9560,12560,8540,19030,17930,22000,22140,16080,18830,19190,19450,27220,20570,24030,23770,20420,16660,10300,11850,9950,18810,24410,27800,22420,13360,8790,6410,4140,3470,2090,2000,2000,1670,1570,1170,990,970,1350,1620,1180,1070,1470,1350
0,0,490,1490,4440,2630,2490,3440,2690,2100,3170,4140,3970,6800,6960,10650,9530,8270,8810,9910,9750,11440,11970,11980,8410,7570,5900,4230,4740,5550,9700,10830,9870,7740,5370,4090,2890,2020,1980,1020,660,810,850,700,600,420,400,620,690,490,430,560,420
0,0,560,1460,3600,1840,1560,2540,1620,2150,4530,6280,4680,6100,5820,5930,7140,6420,8320,7900,8660,10270,8910,8810,7540,5870,3750,2980,3670,4330,7040,9050,8710,6110,3350,2500,1930,1470,1140,730,570,520,530,440,370,340,290,380,500,310,300,440,400

0,40,1640,3950,7050,7440,2560,2840,1640,2590,8320,10920,10070,16040,12560,10990,9690,7960,13430,14680,25280,21140,16580,18410,23560,15880,10870,9600,9570,16890,18210,21730,14410,8510,6330,5190,4500,2830,2320,1700,1580,1370,1180,1090,990,860,850,1020,1080,910,880,990,950
0,0,430,2880,3850,11680,4140,3640,7040,4630,8530,12560,13370,18430,19400,17810,17740,18120,19380,12720,25530,32110,24460,20000,16370,17680,11140,8220,12860,16110,20230,19070,23050,12970,8640,7310,5610,3620,3040,2040,1720,1380,1240,1060,960,890,830,1200,1250,850,950,1150,1240
0,0,250,1290,2520,1490,630,730,560,870,2030,2040,1700,3190,3080,3820,4480,3770,4520,3910,3620,4070,3920,3320,2100,1960,1370,1120,1390,2420,4420,5120,3420,2430,1420,1250,1090,700,620,390,320,270,270,230,210,170,150,200,270,230,210,280,210
0,0,710,2510,2900,4520,3500,2630,2270,3690,4950,8430,6990,11240,12220,15650,16820,11360,12920,13180,13010,14980,12150,14150,9800,9190,7010,6170,6160,8560,12820,15130,15540,11040,7370,4590,3390,2430,2270,1390,1300,1000,980,740,660,650,570,730,870,810,830,940,880
0,0,820,4010,8090,6140,3610,3210,870,1810,6020,7780,8010,13650,11540,10260,11060,10130,15340,15640,20830,26180,17710,16180,14760,10280,7690,8160,8550,13470,19110,22290,14910,10660,7090,6120,5060,3510,3700,2080,2110,1860,1840,1540,1360,1150,970,1310,1290,1060,1010,1110,1180
0,0,320,2150,4230,4960,5010,3390,1750,2780,9720,8930,9190,13820,11440,11400,12220,11160,12470,15190,24870,22440,18590,14730,10980,8610,6230,7030,8270,11570,18350,19540,16020,10300,7760,7770,6700,4000,3360,2090,1880,1750,1580,1240,1240,950,880,1360,1230,970,1190,1610,1370
0,0,1390,5140,4550,3110,2670,2000,1850,3390,6020,11600,8500,12460,12400,12390,15400,15560,16310,19090,24390,23600,21080,23620,19000,16730,12640,11530,11640,17190,23560,23940,20030,14520,10450,7860,6150,4380,3450,2350,1810,1710,1710,1400,1140,1110,1040,1210,1300,1120,1020,1250,1240
0,0,460,1950,3230,4790,2270,2270,2640,2370,6280,8360,5920,7920,9280,10360,13920,14510,11090,12710,12910,20700,14560,16230,19040,12040,8340,7730,7780,11120,15130,18840,10820,8390,5400,4970,4530,2720,2020,1420,1380,1070,1040,950,830,710,680,910,870,710,690,790,680
0,0,680,5380,14640,5000,4210,7170,5360,10140,13720,19220,13210,22020,23370,23910,33020,30060,32390,29330,29750,38620,34070,40330,42830,32330,23500,18520,12510,18970,21420,26300,31970,22730,19810,12450,8080,5250,4500,2540,2110,1930,1760,1580,1470,1190,1050,1700,1690,1280,1370,1680,1620
0,0,1180,3730,7080,5050,5990,4730,3280,5430,14120,14150,9520,19870,18660,17770,19810,16990,17660,22640,26620,27800,17810,22420,26160,18310,13030,12620,12640,16040,23220,28130,24800,18440,13450,9360,7620,5130,4350,2980,2840,2540,2120,1880,1840,1520,1230,1600,1890,1560,1810,2160,1640
0,0,1700,6060,14490,8910,9890,8670,2570,5850,17160,19890,13600,29640,36320,34910,43120,33150,27590,32090,45720,47270,38780,56510,66370,57610,32970,27600,27020,46010,50030,47530,36070,25970,18910,14300,12410,8130,6350,4590,4590,3660,3400,3080,2660,2390,2240,2980,2810,2320,2740,3400,3510
0,0,250,1220,2310,3120,2260,1900,1160,2010,2450,3820,1970,3730,4270,7770,7890,7490,7520,5990,6570,7840,7020,4960,4000,4980,3020,3980,3550,5520,7650,5390,4000,2990,2410,1620,1540,1310,1010,760,520,330,380,300,270,220,260,370,410,350,410,500,420
0,0,3230,7370,14050,11830,13620,6600,4220,11370,19810,35040,25080,40260,41590,42400,49980,39510,39200,42060,44970,60120,54430,66420,67500,64340,48210,36920,35120,35700,46600,57160,61270,43610,29500,19650,15490,9980,8030,5420,4650,3950,3670,3460,3070,2530,2590,3230,3400,2930,2810,3540,3700
0,0,1690,6730,11970,7180,9600,7200,4160,6460,15500,26930,22680,31320,28820,26100,33130,27330,35350,39420,43360,50570,37300,39850,30820,23750,16950,16930,20410,24560,42330,50630,36500,23060,15840,12680,10890,7780,6280,3920,4300,4090,3590,3070,2820,2330,2140,2650,2980,2180,2590,2870,2810
0,0,1300,4530,15460,5070,3600,6980,4770,8910,12070,19610,13820,21150,20580,22400,35160,28310,30900,28620,27920,34900,34710,46350,49690,43680,37380,28810,25020,23070,27280,33650,37610,35480,29910,15390,10950,7010,6260,4240,2980,2760,2490,2190,1950,1510,1560,2030,2080,1450,1540,1700,1670
0,0,400,1370,4810,3210,1620,1860,800,1050,3100,4280,3420,5550,4660,5790,7640,6780,7740,7040,6800,7080,6680,9480,7700,4250,4370,3820,3490,3260,5590,8350,8130,6140,3820,3160,1970,1350,1280,750,550,590,530,430,390,330,260,370,380,390,380,390,330
0,30,900,3200,4920,6170,2800,2970,3810,4020,8110,11420,7950,13880,12740,15460,19120,17270,21460,20680,19110,22410,25160,28830,24960,20600,15100,11090,10740,10240,17670,23850,23930,12970,8400,6890,5800,3400,2830,2160,2090,1810,1550,1340,1130,1020,840,1230,1230,870,820,1140,1030
0,0,2240,7240,9350,6010,6250,8260,7320,11900,23210,27140,16530,28800,24050,31050,33350,31080,35650,40480,55920,58640,52410,48690,35560,30520,21860,21400,22000,40960,47980,48650,29000,23560,17100,14850,12960,8740,6080,3850,3990,3860,3230,2970,2350,2330,2100,2370,2480,1880,2150,2870,2610
0,0,1170,2460,5400,3950,2870,1860,450,820,3370,4290,2880,6110,5030,5570,5330,4150,7640,7400,9230,10250,6230,8080,9930,6690,4010,3980,4370,8230,9260,10090,6960,5470,3830,2760,2350,1950,1670,1000,880,820,790,700,540,490,470,620,640,490,580,670,580
0,0,690,2830,5260,4120,4600,3780,1290,2570,5900,9810,8120,13300,11880,14260,15180,10870,12500,12310,13540,17030,13970,18690,18050,13770,9910,8990,9430,11630,15400,14460,9840,6450,4900,3220,2740,1840,1890,1100,970,960,740,790,700,600,620,810,810,720,800,850,810
0,0,140,1330,4820,2280,2040,3060,2160,2620,4330,6040,4650,7180,7290,9390,10980,10970,9670,10410,8820,14180,16200,12130,10230,9890,8130,4220,4450,6140,10610,12710,12610,9340,5900,4140,3380,1980,1620,1290,960,890,700,650,650,430,420,600,600,510,540,660,600
0,0,820,3130,5860,7220,6460,3890,3340,6730,10790,13320,11160,17030,16750,20240,25490,19970,20240,20680,29160,34560,26460,24750,19620,16690,11240,11510,13160,22170,27500,31150,22090,15110,11480,9470,8120,4910,4010,2550,2590,2350,2130,1760,1580,1420,1350,1510,1440,1030,1160,1580,1330
0,0,330,1330,3050,3370,3020,2570,650,1110,2650,4330,4140,7490,6130,4230,4990,3630,5220,6970,8940,11490,7230,6980,4750,3680,3000,2680,3510,7540,9030,9660,6720,4280,3210,2650,2450,1620,1210,770,1010,750,710,520,510,460,440,530,590,510,460,470,460
0,10,1720,5690,14070,11970,4790,7160,7030,8950,14560,22790,17130,27570,28330,34470,40230,37820,44400,37350,43750,49720,50980,60210,66090,60710,43560,33120,31710,33180,35700,55340,55510,49150,27010,17250,13590,9080,6590,4940,4590,3640,3240,3010,2560,2040,1910,2500,2840,1970,1960,2420,2600
0,0,660,2370,7970,4000,3220,5160,3660,4060,7040,8690,6440,13710,13750,13270,19050,17690,18870,18680,28160,29590,30450,29910,25040,20140,13480,13250,13510,15390,25170,25140,20800,13350,8560,7760,5900,4710,3920,2640,2500,2140,1880,1580,1280,1150,1210,1440,1430,810,1090,1110,1500
