0,0,0,10,0,430,1160,1710,3010,2400,1770,930,1870,820,1610,3040,5300,6150,7240,5480,4310,5650,4270,5510,6020,11310,13840,13630,15700,16550,17520,12560,8810,6800,9240,11450,10450,8160,4440,2890,2100,1730,1190,1010,770,700,620,680,590,520,530,610,400
0,0,0,50,40,1040,9970,5960,5420,3110,930,900,1150,4260,10960,11730,11540,10050,9340,12100,13000,9400,15230,24800,23230,29430,33770,32260,29000,28660,31990,22440,18200,18560,22260,23830,18790,10500,6830,5560,4310,4340,3170,2410,1930,1970,1810,1700,1540,1390,1400,1680,1010
0,0,0,0,0,210,1410,370,2100,2240,480,450,280,410,630,1650,2700,3570,4220,4890,5000,4220,4330,4850,4800,6730,6170,9190,8660,7330,6750,4720,3960,4170,5530,6440,6000,2640,2110,1730,1950,1410,900,710,460,430,380,450,330,400,330,380,270
0,0,0,20,10,330,2040,3720,4810,9890,4900,3630,5800,3490,4270,5450,8100,10810,12700,20620,20690,22900,20850,20110,18810,26660,29610,30560,33970,36030,44090,31490,24190,21940,23890,27490,22920,17040,12440,8260,5470,4590,3500,2660,1920,1640,1540,1500,1290,1200,1340,1530,1050
0,0,0,30,110,1560,3490,8110,5430,5790,8500,7040,6520,15790,15560,17500,20470,16510,17210,18800,15690,14670,21420,26020,29350,39470,46150,43240,42070,44500,40560,29570,26070,26790,32030,30870,22360,13730,10470,7950,6300,5000,4210,3600,2930,3150,3000,2740,2580,2290,2630,2940,1520
0,0,0,0,20,260,700,1690,3670,2740,1530,1460,740,250,1640,1820,3070,4830,4150,4600,5690,3760,3740,5060,5740,6440,8340,8180,7210,7610,9500,8260,6060,5510,6470,6970,6350,3400,2640,2020,1470,1260,1020,610,510,450,410,440,400,300,340,440,300
0,0,0,50,120,3050,9060,10380,23330,15010,2970,8860,10670,15150,28510,33260,37120,38010,46010,41920,41100,38130,46270,65080,78910,101720,132630,140590,116390,111410,98310,72120,63840,71110,84650,92820,66020,39410,29510,22360,16640,14080,11090,8910,7610,7160,6680,7130,6160,5620,6020,6440,3810
0,0,10,30,70,460,1850,5310,4880,2880,1940,2520,3130,4430,7300,9250,13040,17180,15490,14820,12520,11640,11850,17590,24280,29690,36800,36290,35190,32670,32750,27900,21170,22750,26640,29790,22510,18340,11220,8310,6650,5130,4330,3260,2580,2340,2150,2080,1800,1660,1760,1980,1180
0,0,0,20,0,290,2220,4540,2860,2380,2330,840,200,360,1430,3290,3940,5550,6550,9030,6830,4770,4820,6950,7340,8980,11250,13530,12670,12600,13290,8580,5560,6570,9410,9910,8010,6030,3040,2350,1820,1440,1300,990,700,580,530,590,490,450,490,610,380
0,0,0,30,40,1240,4060,6280,13120,3970,1550,5960,5350,7910,17600,30240,29870,30590,29790,26490,23780,21600,29050,37180,43110,62510,86910,82800,60770,59360,56400,40520,36550,41580,50040,55680,41780,24270,18330,13320,9100,7930,5740,4430,3690,3250,3140,3440,2770,2810,3000,3220,1770
0,0,0,20,20,440,2410,3150,5180,6930,3670,3540,2970,2250,3450,5000,9570,14230,15410,16690,12190,11210,14070,17430,17810,26490,34990,37630,33400,28420,25490,18660,20110,24370,21550,17520,12270,7910,5940,5050,4020,3030,2600,2210,1630,1510,1300,1310,1080,1100,1120,1370,900
0,0,0,20,20,1510,2550,5400,6870,5420,5450,4230,1350,3720,4750,7490,12810,14210,16740,20860,17170,12130,14940,19860,21310,25720,29340,32420,30760,32230,31910,23400,15200,17760,20100,20960,17030,11650,7020,5270,3700,3410,2310,1890,1580,1480,1310,1350,1290,1170,1270,1500,1020
0,0,0,20,10,300,1370,1520,3070,2760,1770,1740,990,980,1700,1970,3470,4800,5560,6750,6340,5930,6930,6840,7990,8950,8900,9220,7480,7200,7850,6410,4210,5720,7380,9470,5890,3160,2160,1970,1440,1280,850,590,630,500,430,480,390,410,400,480,420
0,0,0,30,40,570,2440,5150,3890,4120,4350,3050,1830,2490,1730,3330,5720,6890,8350,11540,13940,8390,10950,15370,17970,20050,18890,21620,18880,16650,15380,13150,11290,15230,15470,12310,11000,6710,5250,4170,3210,2630,2120,1790,1500,1410,1230,1230,1200,1090,1220,1400,1000
0,0,0,30,50,840,2820,4580,10740,9230,6550,7350,5460,3720,3740,7420,12300,15380,16450,24390,25240,25190,26110,28060,33210,43870,55180,55080,54630,59330,59480,40820,29010,30010,36670,38990,22220,12730,10630,8250,6540,5310,4720,3740,2950,2870,2770,2930,2500,2200,2380,2930,1590
0,0,0,0,50,480,1780,1760,8020,5510,5180,7730,3590,3520,5450,8770,10240,11290,9670,13640,14480,13650,16030,15810,19380,26040,30440,33190,29980,29810,29920,21160,16990,18900,25110,26870,17440,9620,8230,6330,5200,4850,3630,3300,2540,2560,2200,2080,2110,1640,1800,2080,1210
0,0,0,40,150,1220,3390,13190,12910,13220,7230,5370,4670,5820,15900,19660,24690,26620,31090,38170,31350,33210,37800,41290,44850,70650,84350,85590,86970,95620,94030,67850,45750,45080,49600,70650,51950,30100,22020,18150,13870,10560,8420,7210,6370,5750,4790,4840,4460,3510,3590,3890,2700
0,0,0,10,10,240,620,2060,2010,1500,1560,1260,880,1000,2130,2670,3750,4960,4300,4870,4430,3770,4860,5220,8030,10070,12080,9490,8220,9160,9520,6630,6030,6450,7520,8460,5870,4320,2580,1900,1390,1410,910,720,620,590,580,490,460,420,470,450,310
0,0,0,10,40,350,2400,5790,5550,4250,3930,3070,1650,2290,6860,7110,9270,11810,10050,10700,9480,11350,11760,15840,17130,16780,19900,21980,21940,23350,27720,23030,17300,16250,16390,19360,16590,9240,5970,4480,3380,2790,2280,1740,1480,1230,1150,1110,1110,900,950,1130,820
0,0,0,0,20,250,1940,4430,4000,3210,3630,2920,1420,2070,2090,2910,5930,8430,10110,10720,8970,8910,9420,18320,22980,24960,27870,28750,27920,22410,22070,19050,15870,15190,17850,23630,20120,15090,8250,5860,3740,2830,2160,2250,1430,1240,1160,1240,1100,970,1030,1130,640
0,0,0,0,10,140,1630,3020,3760,3460,3810,3090,1530,1840,2210,2930,6100,7600,8390,10670,9720,9130,9530,10730,11910,15320,17420,20200,20070,20810,16060,12260,11550,13490,14210,15850,12060,5840,4400,4210,3010,2470,1780,1530,1570,1140,1130,1330,1090,1010,1150,1350,740
0,0,0,10,20,160,1180,4080,5440,4140,4280,4310,1730,2120,4620,6260,10900,13470,14200,16260,14170,14310,15140,20090,19660,21030,31250,36060,32880,34420,33770,26370,20150,23220,27420,28550,21900,14030,9620,8490,6350,5510,4240,3580,3100,2400,2300,2310,2100,1800,1890,2500,1440
0,0,30,360,500,1710,8530,16690,22400,14830,14440,12440,5490,8080,25770,24240,32150,35520,34500,42100,36160,34380,46260,68080,80800,104390,127880,140680,129020,112030,101320,70020,48300,46160,53060,50880,41790,22590,17810,15850,12010,10460,9070,7520,6020,5480,5190,5180,4530,4130,4320,4790,3460
0,0,0,70,50,1960,8330,12180,6920,6140,7130,5010,1880,2800,9290,13560,16760,25830,22360,25200,23550,18840,23900,29600,39130,45990,60210,64350,60310,62800,58740,45560,36020,36270,40240,42320,36470,21270,14780,10580,7590,6350,5440,4130,3370,2970,2630,2720,2460,2040,2260,2450,1470
0,0,20,60,110,600,3550,8810,7500,5360,6070,4070,2280,3110,11680,13190,15330,23570,19010,21890,15820,14450,21340,36640,41030,61470,72550,76830,64250,66480,55810,41010,35940,39400,47410,51660,33300,19450,15680,14630,9560,7980,6590,6080,4330,4110,3840,3660,3370,2780,3070,3400,2230
0,0,20,50,120,480,2790,8430,11010,7300,8150,6850,2610,4020,14050,15950,20740,27020,24140,25530,21820,15400,25090,45410,46230,61790,76330,84130,75160,69520,65810,45610,30300,30080,34330,46110,33800,20270,18280,15620,10980,8120,6770,6120,4470,3470,3440,3630,3190,2500,2950,3220,2200
0,0,0,20,10,350,810,4330,3650,2410,2440,1560,910,880,1450,3070,3420,6370,11620,11110,7580,6170,6140,8460,11010,12540,13980,18710,19650,20950,19990,13860,9150,6940,9240,12790,13550,10030,6300,4320,2670,1830,1840,1280,980,890,780,770,610,560,630,710,510
0,0,0,10,60,700,1790,2860,5950,3150,1420,4050,1710,2380,6600,6840,7590,7450,10360,11470,8580,7080,10500,14450,17510,24400,31340,30870,26980,26280,26180,18690,15290,15550,21010,22550,14970,9260,6120,4220,3360,2820,2100,1700,1290,1280,1050,1300,1050,950,1060,1150,680
0,0,0,10,20,500,1820,2350,3140,4030,2510,2150,2230,1480,2040,3050,5300,6750,14260,13720,9740,6590,6230,13360,10500,14220,13070,15560,13930,15110,14240,11530,10110,12900,13790,12250,7660,5520,4090,3540,2420,2220,1560,1370,980,1090,920,890,910,590,760,1160,630
0,0,0,0,0,180,750,2610,2350,2230,1720,1090,1530,1450,1430,1930,1640,2210,4360,6890,6050,5930,4660,6250,6740,7060,9420,10090,9940,10180,11340,9190,5760,6670,8770,8620,8070,5970,4780,2840,2080,1730,1110,1060,860,560,750,530,740,480,570,750,440
0,0,0,20,40,870,3610,5240,12330,7450,7320,8170,3970,4450,6550,12650,18860,25210,24450,26980,25050,21320,26600,30350,28280,32100,46220,44420,34930,34650,32800,25400,21170,26550,31320,33280,28950,21010,15680,13730,10300,7390,5910,4450,4150,3500,3250,3380,2900,2700,2830,3350,2160
0,0,0,30,20,140,1710,2910,4820,3610,3330,3070,2000,2170,3210,4260,6650,8260,9950,11900,11930,10690,11620,15310,15250,18040,19850,21050,19810,20730,20210,16890,14190,14200,16230,18320,17290,12210,8490,6610,4980,3770,2700,2400,2070,1700,1570,1650,1470,1130,1330,1600,1070
0,0,0,0,60,220,1580,8390,7440,2270,4080,3680,2430,3280,4790,6320,8280,11650,11130,14130,18120,13700,15870,19260,23620,25640,31420,35950,34160,32220,33260,26310,18780,17540,21670,25770,25130,17250,11370,8430,5120,3840,3060,2490,1640,1440,1200,1600,1420,1070,1220,1660,1060
0,0,0,0,30,1410,2280,4370,3770,2990,3220,2640,1170,1890,3710,3150,4700,6640,7430,8520,7020,8100,8830,14310,18490,21880,17820,20430,17900,15100,13870,13490,10700,9610,13610,13670,14760,11040,7280,5000,2890,2350,1900,1780,1050,980,930,880,710,590,660,890,510
0,0,0,10,10,670,2390,2750,2440,3440,1860,1320,1570,2110,3210,4030,5800,5850,6980,7710,8170,9270,10740,10440,14120,15870,15450,16760,18050,15960,17320,10890,7610,7880,10270,12600,11310,7070,4490,3340,2190,1920,1480,1200,850,740,680,770,640,590,570,750,380
0,0,0,0,10,350,1470,3380,2850,1540,2990,2720,2110,2660,3040,3560,5790,7900,7340,6980,7890,6100,8050,10080,11960,13550,15980,15560,13070,14080,12970,11060,9110,10010,11260,12550,11560,6450,4590,4030,2970,2530,1470,1100,1000,880,840,900,740,620,730,800,500
0,0,0,20,0,350,1760,2500,2840,2220,1890,1500,1070,1210,2830,3380,5440,7940,7730,6290,5390,4610,5630,7770,9030,13160,12730,15850,11770,12940,16290,10050,8800,9320,10510,11930,9380,6300,4750,3490,2470,2350,1590,1400,960,900,760,830,730,700,660,840,500
0,0,0,10,10,150,1180,530,1200,1680,1450,880,510,250,640,1000,1900,2750,2360,2320,2260,1880,2780,3520,4190,4300,6070,6930,5290,6120,5000,3390,2300,4270,4040,4040,3360,2450,1630,1250,1020,910,730,580,520,460,390,360,330,310,360,340,250
0,0,20,60,100,610,2710,6860,10340,5510,6380,5460,2280,3460,11920,12420,15680,21120,17750,20220,18710,14010,20520,34610,41820,51480,57770,63730,61660,59000,52280,40010,31060,31500,38730,42330,29960,19850,17170,13610,10830,9150,7370,6220,4620,4060,3950,3750,3190,2560,2890,3090,1860
0,0,20,100,230,850,3890,9400,14000,8520,8980,7300,3570,4790,17000,16380,23870,27990,27610,28210,23590,21200,29930,48290,58080,79600,94090,98100,85020,79450,70220,49510,36130,34710,37360,41250,31410,16830,14050,13690,10490,8230,6860,6010,5000,4490,3890,4010,3580,2960,3210,3470,2440
0,0,10,50,130,590,2150,4530,7620,4920,5140,5260,3020,3920,11450,12630,15680,19590,18250,22950,19240,14940,22600,32070,39520,52560,61670,66730,65900,68850,60420,45790,41990,47570,55760,47880,37550,24560,19170,15530,11830,10980,9190,7580,6770,5780,5170,5260,4540,4030,4100,4170,3040
0,0,20,120,150,710,3280,9070,9630,7110,7170,6000,2950,4060,12400,14650,18700,23000,22800,23060,20130,16880,23440,35390,42890,55030,68110,68890,62900,63430,57670,42310,33470,35650,40750,39580,31770,18390,14730,12340,9540,7930,6960,6180,4570,4210,4020,3790,3180,2700,2980,3120,2130
0,0,0,60,60,720,2730,6330,7230,5010,5510,4920,2250,2920,11860,10470,13950,18720,17400,21860,15010,13020,19470,28720,36430,47010,56570,57520,50430,56230,50370,36520,31470,32800,39660,40090,30640,18560,15940,12700,9320,7570,6440,5550,4540,4170,3900,3640,3160,2780,2840,3130,2060
